player_id,latest_market_value,latest_transfer_date,latest_fee,from_club,to_club
717910,50000,2023-07-01,,8889,68780
718034,100000,2022-07-01,,8880,1108
718161,450000,2023-07-01,free transfer,3291,88
718195,50000,2024-06-30,End of loan,19301,2865
718460,100000,2024-07-01,,983,533
718581,100000,2022-01-01,,12319,8519
719654,150000,2023-09-06,free transfer,52563,44424
719694,175000,2024-07-01,free transfer,983,269
719720,50000,2023-07-24,free transfer,12331,13241
719857,150000,2024-01-23,?,589,44006
719999,50000,2023-07-01,,50595,11000
720120,500000,2024-06-30,End of loan,759,9644
720162,2500000,2024-07-01,free transfer,3,79
720518,500000,2023-06-30,End of loan,2464,1084
721470,3000000,2024-06-30,End of loan,306,234
721666,1000000,2022-06-30,End of loan,634,5026
721784,175000,2023-08-24,?,36228,6399
721807,100000,2024-06-30,End of loan,13753,8943
723485,500000,2024-01-31,,3057,24394
723487,250000,2023-06-30,End of loan,28107,475
723500,150000,2024-07-01,free transfer,7805,377
723853,225000,2024-01-01,free transfer,11622,47107
724023,250000,2024-06-30,End of loan,1496,6483
724104,1000000,2023-07-01,€2.00m,86,18
724178,700000,2023-07-01,,11008,41101
724421,200000,2023-07-28,?,1465,2639
725912,1000000,2024-06-30,End of loan,1496,62
726114,500000,2022-08-27,€3.00m,2441,932
726701,3000000,2024-06-30,End of loan,703,336
726705,300000,2024-06-30,End of loan,3268,10949
726714,200000,2022-07-01,,6541,62
726721,1500000,2024-06-30,End of loan,1090,10949
727023,150000,2022-08-04,?,11177,370
727081,1300000,2024-06-30,End of loan,120,36
727089,2000000,2023-07-27,€1.40m,58,3948
727132,275000,2024-07-01,,3884,515
728420,700000,2025-06-30,End of loan,22431,238
728583,175000,2023-06-30,End of loan,8541,450
728609,200000,2024-06-30,End of loan,8541,5546
728626,175000,2022-07-01,€50k,479,6483
728633,150000,2023-07-01,,13726,56737
728634,50000,2024-01-01,,14816,1321
728635,500000,2024-06-30,End of loan,697,62
728679,250000,2023-07-01,?,62,377
728688,200000,2023-02-02,?,479,2311
728691,150000,2024-06-30,End of loan,2598,14816
728732,75000,2024-06-30,End of loan,7805,40315
728733,4500000,2024-05-31,End of loan,1028,9249
728734,2200000,2024-05-31,End of loan,2262,9254
728864,500000,2024-02-01,€500k,724,1090
728924,1500000,2023-08-07,€2.00m,369,2778
729814,9000000,2024-06-30,End of loan,347,610
730280,800000,2024-01-27,free transfer,8152,88
730415,200000,2021-07-01,€200k,479,1897
730581,12000000,2023-07-01,€12.00m,273,368
730861,15000000,2023-07-20,€17.87m,1090,989
731879,500000,2023-09-01,?,1075,979
732899,1000000,2024-01-31,?,18074,861
733309,900000,2024-07-01,?,828,2727
733410,1000000,2024-06-30,End of loan,37024,409
733576,100000,2021-07-01,,40495,472
733906,50000,2023-12-31,End of loan,13749,6038
735568,5500000,2023-08-07,€10.00m,8793,6195
735570,15000000,2023-01-30,€18.70m,614,543
735571,5000000,2023-05-31,End of loan,641,931
735815,750000,2022-06-30,End of loan,18487,18544
735861,50000,2024-06-30,End of loan,48569,6890
736034,200000,2023-07-31,loan transfer,1390,14888
738476,1000000,2023-07-21,,8817,610
739443,25000000,2024-07-01,€33.00m,2282,1148
741039,150000,2022-01-30,?,28844,50531
741228,100000,2024-01-12,?,27774,36546
741236,800000,2024-05-31,End of loan,2455,1148
741238,7000000,2024-06-30,End of loan,677,9250
741257,3000000,2024-07-01,€4.50m,28870,5
741267,150000,2024-01-25,free transfer,1189,8824
741292,500000,2024-06-30,End of loan,28870,4713
741517,1000000,2023-08-16,€183k,866,8024
742407,50000,2023-01-20,free transfer,8042,1225
742451,10000000,2023-08-03,€14.00m,9265,610
742521,700000,2023-09-01,€6.00m,8172,12321
743091,3000000,2024-06-30,End of loan,6890,416
743096,50000,2024-07-01,,41798,449
743122,600000,2023-01-01,,43560,2282
743375,200000,2023-07-01,,24394,3057
743381,800000,2023-01-01,,43560,2282
743384,600000,2023-01-01,,43560,2282
743386,8000000,2024-01-10,€17.00m,157,1041
743387,800000,2024-01-13,€400k,8817,8519
743390,250000,2023-07-01,,3057,24394
743395,3000000,2023-01-14,€100k,2282,15
743496,50000,2022-07-01,,10820,290
743498,6000000,2023-08-12,€12.00m,1095,1132
743515,400000,2024-06-30,End of loan,2969,667
743523,200000,2024-06-30,End of loan,290,130
743591,40000000,2024-06-30,End of loan,12321,1095
743597,9000000,2023-08-05,€20.00m,614,873
743600,14000000,2024-06-30,End of loan,667,631
743705,175000,2023-07-01,,72673,4720
743951,4000000,2023-01-01,€4.80m,2419,8793
743987,300000,2023-01-31,free transfer,12765,1301
744074,700000,2024-01-31,€2.50m,8024,1082
744149,10000000,2024-02-01,€21.10m,164,873
744606,150000,2024-01-20,free transfer,14806,42149
744728,4000000,2024-06-30,End of loan,8970,27
744941,150000,2024-01-10,End of loan,595,12764
745075,25000,2024-06-30,End of loan,83,89
745178,2000000,2023-07-01,,9668,162
745181,200000,2022-07-01,,9668,162
745191,3500000,2023-01-26,€2.12m,1106,3938
745200,1000000,2022-07-01,,9668,162
745233,850000,2023-07-04,free transfer,449,1467
745341,200000,2023-07-01,,9668,162
746604,700000,2024-03-04,€900k,501,687
746695,18000000,2023-01-31,€25.00m,273,180
746712,150000,2023-07-01,,8505,430
746740,1000000,2022-01-31,End of loan,2963,350
746910,2000000,2023-08-18,€4.00m,2790,3948
747009,125000,2023-08-21,?,2802,6945
747153,900000,2024-05-31,End of loan,1211,985
747444,225000,2023-09-06,?,479,1321
747514,150000,2023-07-01,?,6541,1321
747983,100000,2023-07-01,free transfer,5343,269
748182,100000,2024-06-30,End of loan,2598,14816
748382,4000000,2024-06-30,End of loan,82,1041
748601,3500000,2023-08-22,€12.50m,1096,610
749552,3000000,2023-07-01,€4.00m,3508,1184
749970,400000,2023-07-23,?,9168,9961
750904,100000,2023-07-01,,8158,417
751680,250000,2024-06-30,End of loan,13299,814
751681,100000,2023-07-01,,13925,6038
754142,400000,2024-06-30,End of loan,1496,62
757272,500000,2024-02-01,End of loan,987,371
760492,50000,2024-05-31,End of loan,12888,4391
760493,400000,2023-01-08,€1.00m,4391,1059
763079,400000,2023-07-24,€100k,27204,826
763182,250000,2021-07-01,,15439,738
764859,5000000,2022-07-01,€5.50m,1059,940
765108,50000,2023-07-01,,12795,6483
766583,1000000,2023-06-30,End of loan,648,368
767229,25000,2023-01-01,,12319,8519
767255,25000,2023-07-01,,12319,8519
769063,5000000,2024-06-30,End of loan,3302,5
773062,150000,2022-01-08,?,3622,2294
774771,300000,2024-06-30,End of loan,520,9668
775403,600000,2024-02-01,€1.00m,9202,157
775605,500000,2023-01-23,,3679,13
776798,7000000,2024-05-31,End of loan,124,1237
776890,30000000,2023-07-01,€37.00m,1050,631
777502,50000,2022-07-01,,73907,3205
779309,450000,2024-02-13,free transfer,39805,9010
780630,2000000,2024-01-01,,9251,985
782410,250000,2023-07-29,free transfer,9510,6456
783094,600000,2022-08-16,€1.10m,192,618
783396,4000000,2023-07-01,€2.50m,12321,1050
783635,200000,2024-06-30,End of loan,7124,273
785353,400000,2022-07-01,,8516,331
786308,150000,2023-02-15,?,28931,2311
786436,1500000,2022-01-29,€1.50m,1423,667
787151,750000,2023-07-01,free transfer,45,18
787232,12000000,2024-05-31,End of loan,1132,631
787618,15000000,2024-06-30,End of loan,2919,46
787912,7000000,2023-07-18,€15.00m,583,23826
789082,8500000,2022-01-01,€11.00m,210,162
789252,2000000,2024-07-01,free transfer,44,82
790245,1000000,2023-06-30,End of loan,76,206
790524,25000,2023-06-30,End of loan,30544,7154
790889,25000,2024-06-30,End of loan,804,56737
791528,1000000,2023-07-01,€492k,7179,2420
792380,200000,2023-11-01,,28,27
794349,1500000,2024-06-30,End of loan,3911,826
794757,225000,2023-08-31,End of loan,21101,195
794758,1000000,2023-01-02,€600k,1293,415
796221,50000,2024-06-30,End of loan,4955,80
796297,5000000,2023-07-01,€1.75m,337,289
796895,700000,2024-07-01,,855,515
796973,400000,2024-01-08,free transfer,1306,14758
797572,1500000,2024-06-30,End of loan,11972,159
797945,325000,2024-02-07,€350k,13519,21101
798043,6000000,2024-06-30,End of loan,269,16
798158,150000,2024-06-30,End of loan,6560,428
799682,75000,2023-01-01,,72673,4720
800176,250000,2021-03-01,,14702,2462
800946,200000,2023-07-01,,2517,79
801420,300000,2024-05-31,End of loan,370,6945
801463,200000,2024-06-30,End of loan,979,68077
801734,2000000,2022-07-26,€20.00m,273,27
804219,450000,2024-07-01,€600k,69,2036
804711,2000000,2022-08-16,€2.20m,10004,1420
805714,1000000,2023-08-28,€4.60m,10949,26
805908,2500000,2023-07-27,€500k,1421,3911
806168,1200000,2023-06-30,End of loan,2969,290
806793,300000,2023-06-30,End of loan,10868,290
807128,3500000,2023-08-09,€3.00m,618,667
807165,5000000,2024-06-30,End of loan,244,1158
807648,500000,2023-10-12,,515,13753
807688,100000,2024-03-01,,16672,1420
807689,1000000,2023-07-21,€2.00m,595,415
808452,50000,2023-05-31,End of loan,3804,370
808509,25000000,2023-01-16,€20.00m,1023,703
809498,800000,2024-07-01,free transfer,1,2036
810096,7500000,2024-06-30,End of loan,5499,583
810895,200000,2023-01-01,,9668,162
811114,25000,2024-06-30,End of loan,39869,152
811778,7000000,2024-07-01,€6.00m,985,294
811779,2000000,2022-07-01,,9251,985
813019,100000,2023-02-21,?,9465,2761
814976,900000,2024-06-30,End of loan,30204,1421
815014,75000,2024-06-30,End of loan,518,19789
815078,350000,2023-07-01,,245,60
815563,150000,2023-07-01,,10958,5
815652,2000000,2024-01-30,€3.00m,2503,1082
816572,150000,2023-07-01,free transfer,10949,979
816580,3500000,2023-07-05,€6.50m,1465,1082
816585,500000,2023-07-01,,2613,4
816875,500000,2024-06-30,End of loan,1496,62
817665,500000,2024-06-30,End of loan,2995,3329
817860,100000,2024-06-30,End of loan,8541,697
818247,200000,2022-07-20,?,2503,68403
818448,2000000,2024-06-30,End of loan,5621,252
818880,100000,2023-07-01,,14848,1025
819215,5000000,2023-01-27,€8.50m,58,16
819392,225000,2023-08-16,?,8877,2414
820146,1500000,2024-06-30,End of loan,595,1421
820371,1800000,2024-07-01,,156,515
820374,300000,2023-01-01,,9251,985
820474,800000,2023-09-05,€2.50m,54189,1184
820611,300000,2024-06-30,End of loan,697,62
820620,100000,2023-07-01,,11998,41110
820633,200000,2024-06-30,End of loan,1388,6195
821522,250000,2024-01-02,End of loan,1098,24226
821824,450000,2023-08-11,€220k,2619,8024
821905,50000,2024-05-31,End of loan,3001,2578
822331,500000,2023-01-01,,10773,714
822958,150000,2024-03-20,,983,533
823231,10000000,2023-01-19,€22.50m,1158,989
823486,800000,2023-07-01,,8505,430
823584,250000,2024-02-01,?,2861,2727
825073,300000,2023-09-06,,2491,86
825437,2800000,2024-06-30,End of loan,656,6326
825835,450000,2022-07-01,,68780,10330
826103,150000,2024-06-30,End of loan,28596,8751
826215,500000,2024-06-30,End of loan,22431,759
828356,150000,2023-07-13,free transfer,105,19536
829874,200000,2023-07-01,,16672,1420
830890,900000,2023-06-30,End of loan,11273,667
831591,50000,2024-02-07,free transfer,12514,4634
832940,25000,2024-01-01,,22729,5546
833884,50000,2023-07-17,free transfer,21550,12319
834397,150000,2023-07-01,,46736,1184
834486,100000,2023-08-15,free transfer,6688,7078
834764,2000000,2023-07-01,,6182,1049
836196,75000,2024-06-30,End of loan,8541,22729
836336,500000,2023-09-14,?,2995,11282
836547,600000,2023-07-03,?,8827,2423
839533,250000,2024-06-30,End of loan,13299,62
839551,250000,2024-02-09,?,62,814
841121,1000000,2022-07-01,,28866,8510
845566,3000000,2024-01-18,€4.50m,669,1025
845654,1000000,2023-11-07,,41101,506
846302,400000,2024-06-30,End of loan,28893,6628
846310,200000,2023-09-02,,16104,190
847202,350000,2024-03-04,free transfer,28190,6984
847436,1000000,2024-06-30,End of loan,22431,255
848083,100000,2024-01-16,,515,41274
848483,25000,2023-01-31,?,1268,68403
848509,3000000,2024-06-30,End of loan,276,172
848577,100000,2023-01-01,,515,7136
848682,8000000,2024-06-30,End of loan,159,405
848875,1000000,2024-06-30,End of loan,3349,10949
848943,300000,2024-01-24,?,255,15906
849410,13000000,2024-01-20,€9.15m,189,1237
849520,7000000,2024-01-30,€12.00m,1029,1025
849582,50000,2022-07-01,,15879,1775
851595,800000,2024-07-01,€800k,2462,124
852727,300000,2023-06-30,End of loan,16486,1244
853110,700000,2023-07-15,€2.50m,21459,371
854325,1200000,2024-02-01,?,410,172
855015,10000000,2023-08-30,€10.00m,415,24
855132,25000,2021-08-31,loan transfer,7154,29403
855134,4000000,2024-06-30,End of loan,86,1041
855256,20000000,2023-08-10,€23.00m,698,989
855731,450000,2023-07-01,€1.30m,25580,968
856047,1000000,2023-08-02,€1.80m,1306,537
856423,50000,2022-07-04,free transfer,14695,68608
856530,300000,2024-12-31,End of loan,928,14842
857395,350000,2024-01-12,free transfer,33414,6110
857818,1500000,2022-06-30,End of loan,7136,1010
857832,50000,2023-07-01,,7078,366
858251,400000,2023-07-01,,68780,10330
859792,200000,2023-09-07,€1.25m,18487,27221
860992,750000,2023-01-01,,14831,189
861410,15000000,2023-07-06,€20.00m,36,418
861852,2000000,2024-01-01,€2.70m,1214,585
861981,1700000,2023-01-02,€3.00m,2619,252
862297,1000000,2024-07-01,€2.25m,26,159
862352,300000,2024-01-09,free transfer,14806,14758
862628,300000,2023-07-01,?,667,2432
863741,1000000,2024-01-01,,24226,543
864120,25000,2023-08-02,free transfer,33438,3692
864121,10000000,2024-07-01,€17.00m,336,1003
864306,700000,2023-07-01,€400k,5026,354
865682,400000,2023-07-01,€1.20m,132,2727
866246,5000000,2024-07-01,€10.00m,1044,148
866250,1000000,2024-06-30,End of loan,3057,8517
866541,25000,2023-09-01,free transfer,17676,17686
867137,150000,2022-07-01,,5243,130
868622,700000,2025-06-30,End of loan,7378,28
869511,75000,2022-06-30,End of loan,40079,18544
872184,4500000,2024-01-31,€4.50m,12574,940
874538,275000,2024-01-08,End of loan,6699,1148
875208,150000,2024-11-30,End of loan,3258,371
875252,1300000,2024-01-31,€2.78m,29831,8816
875333,100000,2023-07-01,,41852,114
875334,150000,2023-05-05,,41852,114
876400,10000000,2024-12-31,End of loan,527,410
876631,600000,2022-07-01,,11199,667
876658,25000,2024-02-05,End of loan,74664,3209
876660,50000,2022-07-01,,73908,2381
877320,25000,2022-03-30,free transfer,23184,2961
877339,250000,2022-08-23,€200k,36228,5619
877672,300000,2024-06-30,End of loan,23805,42035
879631,200000,2024-06-30,End of loan,192,1096
880245,4000000,2024-06-30,End of loan,1465,336
881423,75000,2023-07-18,free transfer,17209,50532
881610,1000000,2024-01-31,€2.50m,2481,252
884821,250000,2024-01-01,,41591,141
886364,50000,2023-07-01,?,46736,52545
888493,11000000,2024-06-30,End of loan,368,148
888626,25000,2022-09-05,loan transfer,18544,28848
889437,25000,2023-01-01,,37465,715
890290,10000000,2024-06-30,End of loan,12,506
890385,200000,2023-07-13,,9113,1053
890617,250000,2024-03-30,€350k,1057,1293
890817,50000,2023-07-17,free transfer,3679,8516
891379,800000,2024-06-30,End of loan,30204,667
891971,3500000,2024-07-01,€3.50m,1465,1075
891987,100000,2024-06-30,End of loan,2330,7160
892221,150000,2023-07-01,,8733,940
892926,50000,2023-07-01,,50595,11000
892932,300000,2023-07-24,free transfer,5650,8733
893547,250000,2023-12-31,End of loan,6469,239
893661,600000,2022-08-02,€3.90m,19309,2282
893675,3500000,2023-06-30,End of loan,738,1421
894324,50000,2024-06-30,End of loan,26883,5
894531,1000000,2023-01-01,free transfer,585,9267
894914,400000,2021-08-31,€3.00m,1274,2282
895402,150000,2022-07-01,,50275,2861
895937,200000,2023-07-01,,11998,41110
897051,600000,2023-07-12,€2.00m,19309,520
897297,275000,2024-02-22,?,7975,5546
897424,500000,2023-07-01,,1463,33
898723,100000,2023-07-01,,9844,10331
900601,250000,2024-07-01,,9253,762
900909,5000000,2024-06-30,End of loan,64,27
901019,700000,2023-07-01,€600k,1159,826
901096,175000,2024-01-30,?,50532,8023
901129,25000,2024-06-30,End of loan,28844,26069
901132,550000,2023-08-21,?,40039,9840
901162,75000,2024-06-30,End of loan,28597,8023
902573,300000,2023-01-31,€1.00m,2300,5243
903223,50000,2022-07-01,free transfer,29228,172
903370,175000,2023-08-02,?,195,13519
903611,1500000,2022-07-01,€1.90m,9855,58
903706,600000,2023-08-07,€600k,28082,455
904371,150000,2023-05-31,End of loan,1191,2578
904662,600000,2024-06-30,End of loan,3166,618
904712,300000,2024-06-30,End of loan,26871,8158
904974,600000,2024-07-01,,28,27
905997,250000,2022-08-08,?,2855,8733
906329,3500000,2023-07-01,,10789,1075
908236,100000,2023-08-31,?,2035,2424
908621,50000,2023-07-20,free transfer,13702,8510
908936,2000000,2023-07-01,€400k,4297,2420
910764,250000,2024-06-30,End of loan,6560,6112
910905,1000000,2024-06-30,End of loan,54189,1041
911985,150000,2024-06-30,End of loan,9202,738
912078,400000,2024-12-31,End of loan,23184,501
912436,500000,2024-01-01,,46736,1184
912481,25000,2022-12-31,End of loan,27446,23184
913305,300000,2024-02-23,?,13753,941
913539,2000000,2024-07-01,€3.00m,131,1038
914562,400000,2022-07-01,,7874,273
914949,700000,2024-12-31,End of loan,4309,687
916014,150000,2023-01-01,€12k,16022,8519
916623,400000,2024-12-31,End of loan,30857,937
917101,100000,2023-07-01,,10846,1095
917375,400000,2022-06-30,End of loan,7042,130
917778,1000000,2024-06-30,End of loan,1080,826
918494,500000,2023-08-23,€500k,4309,43560
918969,200000,2023-07-01,,8179,347
919173,900000,2024-06-30,End of loan,5499,1421
919515,500000,2022-07-01,,7874,273
919708,25000,2024-12-31,End of loan,11338,2761
921111,25000,2023-07-01,,39502,9840
922563,200000,2023-07-01,,9955,9267
922693,200000,2023-07-01,,10161,399
923499,150000,2023-07-01,free transfer,687,5343
923538,450000,2024-01-01,,35018,1100
923759,250000,2023-07-01,,11204,1421
923831,150000,2022-07-01,,12765,1082
923832,400000,2023-07-04,,10850,995
923838,100000,2024-01-01,,15439,738
924850,50000,2024-05-31,End of loan,3020,2553
925584,500000,2024-06-30,End of loan,724,410
926226,300000,2024-06-24,End of loan,13025,2761
926694,30000000,2024-01-26,€18.00m,1096,13
926952,400000,2023-07-01,€200k,14355,1005
928323,800000,2023-01-31,€6.50m,157,273
928621,2300000,2023-08-17,€1.85m,1306,861
929876,4000000,2024-01-29,€7.00m,1109,157
929887,50000,2023-07-01,,12795,6483
930781,3000000,2024-06-30,End of loan,3522,46
931007,200000,2024-01-01,?,60799,614
931428,150000,2024-06-30,End of loan,13299,6541
931712,250000,2024-06-30,End of loan,2861,601
931838,9000000,2023-07-01,€9.00m,496,24
932350,50000,2024-06-30,End of loan,41403,1244
933017,250000,2023-07-01,,12799,38588
933217,3000000,2024-07-01,€4.50m,279,24
933835,50000,2022-12-31,End of loan,2692,239
934159,200000,2023-07-01,,8505,430
934169,50000,2024-07-01,,12319,8519
934408,50000,2023-08-16,€300k,45457,8517
935300,25000,2023-08-01,free transfer,6767,17686
935760,700000,2023-07-01,€850k,13726,941
937533,100000,2023-02-08,End of loan,8541,12864
937941,1300000,2023-07-03,€3.00m,28643,26
938146,700000,2024-07-01,,1462,27
